id,age,sex,marits,canton,region,nationality,mother_tongue,educ,insured_earn,lastj_occpt,lastj_fct,lastj_rate,child_subsidies,unempl_r,gdp_gr,treat,date_start,date_end,contr_2y
904,19.416666,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,1808,"production (blue collar, incl cars)",Studying or other,100,0,2,1.24907,0,16dec2011,02aug2012,9
907,45.083332,Male,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,4010.0273,construction,Specialist role,100,0,1,2.3784001,1,10dec2015,21mar2016,19
907,41.083332,Male,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,4819,construction,Specialist role,100,0,1.2,3.71275,0,01dec2011,15mar2012,20
923,54,Male,Married,ZG,Central Switzerland,Swiss,Other,Specialized,7661,cleaning & pers service,Specialist role,100,0,1.9,-.89851999,0,20dec2011,03jul2012,19
923,57.916668,Male,Married,ZG,Central Switzerland,Swiss,Other,Specialized,8942.2363,cleaning & pers service,Specialist role,72.68396,0,2.0999999,1.32221,3,04nov2015,07jun2016,19
927,41.833332,Male,Unmarried,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,6306,social occupations,Specialist role,100,0,.80000001,.30241999,0,01sep2011,31oct2012,18
927,45.416668,Male,Unmarried,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,6653.6577,"production (blue collar, incl cars)",Specialist role,93.289185,0,.80000001,1.42932,2,01apr2015,21mar2016,17
931,44.083332,Male,Married,SZ,Central Switzerland,Swiss,German,University,10203.652,"banking, trust & insurance",Managerial role,78.743912,1,2.2,1.87919,0,13dec2015,10mar2016,2
931,39.583332,Male,Married,SZ,Central Switzerland,Swiss,German,University,10500,"banking, trust & insurance",Managerial role,85,1,2.4000001,-1.18426,0,01jun2011,12aug2011,2
933,50.416668,Male,Unmarried,AR,Oriental Switzerland,Swiss,German,Apprenticeship or matura,6715,"tourism,transport,communication",Specialist role,100,0,.80000001,2.42098,0,12jan2011,31may2011,15
933,54.416668,Male,Unmarried,AR,Oriental Switzerland,Swiss,German,Apprenticeship or matura,5501.3838,"tourism,transport,communication",Specialist role,99.031059,0,1,.66430998,1,09jan2015,26may2015,14
953,45.916668,Male,Married,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,0,sales,Self-employed,100,0,1,2.3784001,1,15sep2015,21feb2016,12
953,41.583332,Male,Married,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,0,sales,Self-employed,100,0,1.2,3.71275,0,10may2011,08nov2011,12
954,41.333332,Male,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,2816.8455,"tourism,transport,communication",Specialist role,85.153366,0,3.5,-.23394001,0,16apr2015,24jun2016,0
954,37.166668,Male,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,3015,"tourism,transport,communication",Specialist role,90,0,2,1.83551,0,16feb2011,20feb2012,0
956,27,Male,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,3194.1143,"production (blue collar, incl cars)",,75.781219,0,3.5,-.23394001,0,15nov2015,02may2016,11
956,22.166666,Male,Unmarried,TG,Oriental Switzerland,Swiss,Italian,Apprenticeship or matura,3003,"production (blue collar, incl cars)",,65.559998,0,2,1.83551,0,04jan2011,24may2011,12
957,51.916668,Male,Married,NE,Mittelland,Swiss,French,School,6784,informatics,Specialist role,100,0,4.6999998,8.0723896,0,01sep2011,31aug2013,17
957,55.333332,Male,Married,NE,Mittelland,Swiss,French,School,6043.6851,informatics,Specialist role,95.60907,0,5,3.2692299,2,18feb2015,17feb2017,14
960,35.75,Male,Married,JU,Mittelland,Swiss,French,Apprenticeship or matura,6470.5469,electro & watches,,100,0,3.8,-2.1424899,0,14dec2015,29jul2016,1
960,30.916666,Male,Married,JU,Mittelland,Swiss,French,Apprenticeship or matura,7643,electro & watches,,100,0,3.4000001,3.69205,0,03feb2011,31jul2011,2
963,21,Male,Unmarried,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,3617,raw material preparation,Specialist role,88.209999,0,4.4000001,1.8381799,0,20dec2011,19apr2012,19
963,24.166666,Male,Unmarried,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,4371.3154,raw material preparation,Specialist role,100,0,3.9000001,1.27924,0,08feb2015,19jun2015,19
969,50.583332,Male,Married,OW,Central Switzerland,Swiss,Other,Apprenticeship or matura,4148.7056,construction,Specialist role,90.291267,0,.80000001,1.42932,1,17dec2015,09apr2016,17
969,45.833332,Male,Married,OW,Central Switzerland,Swiss,Other,Apprenticeship or matura,4369,construction,,100,0,.80000001,.30241999,0,15mar2011,07apr2011,17
994,28.083334,Male,Unmarried,OW,Central Switzerland,Swiss,German,University,7904,health,Specialist role,100,0,.80000001,.30241999,0,01apr2011,30jun2011,0
994,32.5,Male,Unmarried,OW,Central Switzerland,Swiss,German,University,7658.2739,health,Specialist role,88.432457,0,.80000001,1.42932,0,04sep2015,26dec2015,0
1004,41.25,Male,Married,LU,Central Switzerland,Swiss,French,University,10500,sales,Specialist role,91.230797,0,1.9,1.14118,0,02sep2015,10nov2015,11
1004,36.75,Male,Married,LU,Central Switzerland,Swiss,French,University,10500,sales,Managerial role,100,0,1.8,.60433,0,01mar2011,30apr2011,11
1035,49.583332,Male,Unmarried,OW,Central Switzerland,Swiss,German,University,4405.5728,construction,Specialist role,61.370365,0,.80000001,1.42932,1,28nov2015,29jan2016,23
1035,45.666668,Male,Unmarried,OW,Central Switzerland,Swiss,German,University,3544,construction,,71.110001,0,.80000001,.30241999,0,24dec2011,31jan2012,23
1041,63.416668,Male,Married,SH,Oriental Switzerland,Swiss,German,Specialized,8798.9551,sales,Specialist role,100,0,1.5,-.37757999,4,08nov2015,08sep2016,11
1041,59.083332,Male,Married,SH,Oriental Switzerland,Swiss,German,Specialized,8400,sales,Specialist role,100,0,1.4,1.1989501,0,01jul2011,11jun2012,12
1047,29.333334,Male,Married,VD,Lake Geneva,Swiss,Other,School,5344.6064,construction,Specialist role,100,0,3.9000001,1.27924,0,06jan2015,18jun2015,0
1047,26.25,Male,Married,VD,Lake Geneva,Swiss,Other,School,5094,construction,Specialist role,100,0,4.4000001,1.8381799,0,23dec2011,26mar2012,0
1053,32.25,Male,Unmarried,ZG,Central Switzerland,Swiss,French,University,8739,security & law,Specialist role,100,0,1.9,-.89851999,0,06dec2011,30sep2012,14
1053,35.5,Male,Unmarried,ZG,Central Switzerland,Swiss,French,University,10500,security & law,Specialist role,100,0,2.0999999,1.32221,0,20mar2015,28jan2016,13
1056,56.916668,Male,Married,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,5259.8535,health,,100,0,3.9000001,1.27924,1,11jun2015,05nov2015,17
1056,53.166668,Male,Married,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,5563,health,,100,0,4.4000001,1.8381799,0,01sep2011,01feb2012,18
1059,28.75,Male,Unmarried,FR,Mittelland,Swiss,German,Apprenticeship or matura,4000,science & arts,Specialist role,100,0,2.0999999,.53127998,0,24feb2011,28oct2011,1
1059,33.083332,Male,Unmarried,FR,Mittelland,Swiss,German,Apprenticeship or matura,3927.0388,science & arts,Specialist role,84.871368,0,2.7,.39523,0,22jun2015,16mar2016,0
1087,28.916666,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,4333,health,Specialist role,100,0,1.9,-.89851999,0,22mar2011,29may2011,15
1087,33.416668,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,5860.0024,health,Specialist role,89.808929,0,2.0999999,1.32221,0,16sep2015,25nov2015,15
1089,20.083334,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,3354,sales,Specialist role,100,0,2,1.24907,0,03jan2011,20feb2011,10
1089,24.083334,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,3252.5991,sales,Specialist role,96.635376,0,3.5,.48105001,0,29jan2015,17apr2015,9
1091,47,Male,Unmarried,ZG,Central Switzerland,Swiss,German,University,6400,education,Specialist role,100,0,1.9,-.89851999,0,28nov2011,02jan2012,0
1091,50.416668,Male,Unmarried,ZG,Central Switzerland,Swiss,German,University,6495.2158,education,Specialist role,86.241341,0,2.0999999,1.32221,2,07apr2015,25aug2015,0
1092,46.583332,Male,Married,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,6007,office & admin,Specialist role,100,0,4.4000001,1.8381799,0,01mar2011,22mar2011,16
1092,51.166668,Male,Married,VD,Lake Geneva,Swiss,French,Apprenticeship or matura,4434.9077,"engineers, technicians",Specialist role,100,0,3.9000001,1.27924,1,12oct2015,30jan2016,16
1119,30.333334,Male,Married,ZG,Central Switzerland,Swiss,German,Specialized,5229,science & arts,Specialist role,100,0,1.9,-.89851999,0,01nov2011,01aug2012,0
1119,34.25,Male,Married,ZG,Central Switzerland,Swiss,German,Specialized,3997.4158,science & arts,Specialist role,100,0,2.0999999,1.32221,0,03oct2015,08aug2016,0
1129,34,Male,Unmarried,BE,Mittelland,Swiss,Other,Specialized,3860,sales,Specialist role,100,0,2,1.24907,0,01aug2011,29feb2012,18
1129,37.916668,Male,Unmarried,BE,Mittelland,Swiss,Other,Specialized,3010.5117,sales,Specialist role,100,0,3.5,.48105001,0,13jul2015,31mar2016,17
1133,23.083334,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,4713,office & admin,Specialist role,100,0,1.9,-.89851999,0,01aug2011,30sep2011,10
1135,43.083332,Male,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,5167,"production (blue collar, incl cars)",Specialist role,100,0,1.2,3.71275,0,01dec2011,30nov2013,19
1135,47,Male,Unmarried,UR,Central Switzerland,Swiss,French,Apprenticeship or matura,4977.2119,"production (blue collar, incl cars)",Specialist role,90.880692,0,1,2.3784001,1,12nov2015,07jun2017,16
1140,45.333332,Male,Married,GE,Lake Geneva,Swiss,French,School,4687,gastronomy,Specialist role,100,0,5.5999999,-.25812,0,09nov2011,13jun2012,16
1140,49.333332,Male,Married,GE,Lake Geneva,Swiss,French,School,3513.1589,science & arts,Specialist role,100,0,5.0999999,-1.26754,1,09nov2015,20may2016,15
1161,46.75,Male,Married,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,4967,office & admin,Specialist role,100,0,1.9,-.89851999,0,21mar2011,30sep2011,11
1161,51.166668,Male,Married,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,4726.4053,office & admin,Specialist role,82.33342,0,2.0999999,1.32221,1,28aug2015,26feb2016,11
1183,62.166668,Male,Unmarried,ZG,Central Switzerland,Swiss,Other,School,6472.2773,gastronomy,,100,0,2.0999999,1.32221,2,26mar2015,05sep2015,18
1183,58.75,Male,Unmarried,ZG,Central Switzerland,Swiss,Other,School,6533,construction,Specialist role,100,0,1.9,-.89851999,0,05oct2011,31mar2012,18
1188,46.5,Male,Unmarried,ZG,Central Switzerland,Swiss,German,University,10500,sales,Specialist role,100,0,1.9,-.89851999,0,21jun2011,31mar2012,13
1188,51,Male,Unmarried,ZG,Central Switzerland,Swiss,German,University,8595.4688,sales,Specialist role,100,0,2.0999999,1.32221,3,14dec2015,09sep2016,12
1191,24.5,Male,Unmarried,GL,Oriental Switzerland,Swiss,German,Apprenticeship or matura,4395,construction,Specialist role,100,0,1.9,1.89253,0,14oct2011,30dec2011,17
1191,28.416666,Male,Unmarried,GL,Oriental Switzerland,Swiss,German,Apprenticeship or matura,3205.8721,construction,Specialist role,64.037895,1,2,.20322999,0,25sep2015,22dec2015,17
1197,59.75,Male,Unmarried,FR,Mittelland,Swiss,French,Apprenticeship or matura,4425,"production (blue collar, incl cars)",Specialist role,100,0,2.0999999,.53127998,0,19apr2011,03jan2012,16
1197,64.083336,Male,Unmarried,FR,Mittelland,Swiss,French,Apprenticeship or matura,4051.4727,"production (blue collar, incl cars)",Specialist role,100,0,2.7,.39523,1,20aug2015,04apr2016,15
1208,27.166666,Male,Unmarried,OW,Central Switzerland,Swiss,Other,Apprenticeship or matura,5677.3604,sales,Specialist role,92.349602,0,.80000001,1.42932,0,29jun2015,20dec2015,0
1208,22.833334,Male,Unmarried,OW,Central Switzerland,Swiss,Other,Apprenticeship or matura,5000,sales,Specialist role,100,0,.80000001,.30241999,0,01feb2011,30jun2011,1
1232,42.25,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,9517,"banking, trust & insurance",Managerial role,100,0,1.9,-.89851999,0,01nov2011,31dec2011,0
1232,45.916668,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,10443.463,"banking, trust & insurance",Managerial role,100,1,2.0999999,1.32221,0,24jul2015,01oct2015,0
1249,24.75,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,3673.8398,raw material preparation,Specialist role,100,0,3.5,.48105001,0,10oct2015,18nov2015,13
1249,20.75,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,3599,"production (blue collar, incl cars)",Specialist role,100,0,2,1.24907,0,03oct2011,31oct2011,13
1256,48.25,Male,Unmarried,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,8667,management & hr,Specialist role,100,0,1.9,-.89851999,0,01sep2011,31jan2012,0
1256,52.166668,Male,Married,ZG,Central Switzerland,Swiss,German,Apprenticeship or matura,9459.7646,management & hr,Specialist role,74.878456,0,2.0999999,1.32221,4,30aug2015,22mar2016,0
1263,27.5,Male,Unmarried,OW,Central Switzerland,Swiss,Other,Apprenticeship or matura,5702.6353,construction,Specialist role,75.02652,0,.80000001,1.42932,0,22apr2015,02oct2015,0
1263,24.166666,Male,Unmarried,OW,Central Switzerland,Swiss,Other,Apprenticeship or matura,5890,construction,Specialist role,100,0,.80000001,.30241999,0,07dec2011,27apr2012,0
1270,32.416668,Male,Unmarried,FR,Mittelland,Swiss,French,University,5294.3999,education,,100,0,2.7,.39523,0,01jul2015,01jan2017,12
1270,28.75,Male,Unmarried,FR,Mittelland,Swiss,French,University,5228,education,,100,0,2.0999999,.53127998,0,10nov2011,05apr2013,14
1271,26.666666,Male,Married,BE,Mittelland,Swiss,Other,Apprenticeship or matura,4550.6963,gastronomy,Specialist role,70.146141,1,3.5,.48105001,0,03sep2015,23sep2015,0
1271,22,Male,Married,BE,Mittelland,Swiss,Other,Apprenticeship or matura,5091,gastronomy,Specialist role,100,1,2,1.24907,0,25jan2011,31jan2011,0
1323,55.416668,Male,Married,FR,Mittelland,Swiss,German,Specialized,7694.8525,informatics,Specialist role,100,0,2.7,.39523,2,27oct2015,20feb2016,9
1323,51.5,Male,Married,FR,Mittelland,Swiss,German,Specialized,6603,informatics,Specialist role,100,0,2.0999999,.53127998,0,22nov2011,01mar2012,9
1327,26.666666,Male,Unmarried,LU,Central Switzerland,Swiss,German,Apprenticeship or matura,5071,management & hr,Specialist role,100,0,1.8,.60433,0,11apr2011,31jan2012,2
1327,31.25,Male,Unmarried,LU,Central Switzerland,Swiss,German,Apprenticeship or matura,3745.3516,management & hr,Specialist role,100,0,1.9,1.14118,0,01nov2015,11sep2016,1
1341,63.333332,Male,Unmarried,ZG,Central Switzerland,Swiss,Other,School,5517,construction,Specialist role,100,0,1.9,-.89851999,0,26dec2011,30apr2012,20
1346,54.083332,Male,Unmarried,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,5633,"tourism,transport,communication",,100,0,.80000001,.30241999,0,26apr2011,30jun2011,10
1346,58.5,Male,Unmarried,OW,Central Switzerland,Swiss,German,Apprenticeship or matura,4536.7134,"tourism,transport,communication",,100,0,.80000001,1.42932,1,23sep2015,02feb2016,10
1362,37.416668,Male,Unmarried,FR,Mittelland,Swiss,German,University,4243,security & law,Specialist role,100,0,2.0999999,.53127998,0,01apr2011,11jul2011,12
1362,41.333332,Male,Unmarried,FR,Mittelland,Swiss,German,University,3130.5591,security & law,Specialist role,100,0,2.7,.39523,0,11mar2015,31aug2015,12
1363,58.25,Male,Married,SH,Oriental Switzerland,Swiss,German,Specialized,7536.7813,"production (blue collar, incl cars)",Specialist role,100,1,1.5,-.37757999,2,01sep2015,08jan2016,4
1363,53.666668,Male,Married,SH,Oriental Switzerland,Swiss,German,Specialized,6630,"production (blue collar, incl cars)",Specialist role,100,0,1.4,1.1989501,0,10feb2011,05jun2011,5
1374,54.25,Male,Married,BE,Mittelland,Swiss,Other,Apprenticeship or matura,7708,management & hr,Managerial role,100,0,2,1.24907,0,10may2011,29jul2011,16
1374,58.666668,Male,Married,BE,Mittelland,Swiss,Other,Apprenticeship or matura,8736.3867,management & hr,Managerial role,94.209808,0,3.5,.48105001,3,25oct2015,19apr2016,16
1375,49.833332,Male,Married,ZG,Central Switzerland,Swiss,Other,Specialized,9322,informatics,Specialist role,100,0,1.9,-.89851999,0,28apr2011,20apr2012,12
1375,53.916668,Male,Married,ZG,Central Switzerland,Swiss,Other,Specialized,7514.1069,informatics,Specialist role,63.352867,0,2.0999999,1.32221,2,11may2015,08mar2016,11
1381,58,Male,Unmarried,BE,Mittelland,Swiss,Other,University,5622,social occupations,Specialist role,70,0,2,1.24907,0,01may2011,31dec2011,16
1381,62,Male,Unmarried,BE,Mittelland,Swiss,Other,University,6238.0679,social occupations,Specialist role,68.466591,0,3.5,.48105001,2,06may2015,29dec2015,16
1392,20,Male,Unmarried,UR,Central Switzerland,Swiss,Other,Apprenticeship or matura,2715.1013,others (skilled),Studying or other,91.275238,0,1,2.3784001,0,15nov2015,27oct2016,0
1397,23.916666,Male,Unmarried,BE,Mittelland,Swiss,German,Apprenticeship or matura,1475.4849,office & admin,Specialist role,91.29248,0,3.5,.48105001,0,10nov2015,25jan2016,0
1397,19.583334,Male,Unmarried,BE,Mittelland,Swiss,German,Apprenticeship or matura,2274,sales,Specialist role,100,0,2,1.24907,0,14jul2011,19aug2011,0
1403,60.083332,Male,Married,NE,Mittelland,Swiss,Other,School,6943.1831,construction,Specialist role,90.245186,0,5,3.2692299,3,15apr2015,26nov2016,12
1406,36.833332,Male,Unmarried,VD,Lake Geneva,Swiss,German,Apprenticeship or matura,4781.1035,informatics,Specialist role,89.211403,0,3.9000001,1.27924,0,25jul2015,19dec2015,10
1406,32.333332,Male,Unmarried,VD,Lake Geneva,Swiss,German,Apprenticeship or matura,5715,informatics,Specialist role,100,0,4.4000001,1.8381799,0,19jan2011,15apr2011,10
1417,21.833334,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,3100,sales,Specialist role,100,0,2,1.24907,0,22mar2011,31jan2012,14
1417,26.416666,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,1840.0156,sales,Specialist role,100,0,3.5,.48105001,0,08oct2015,07oct2016,13
1423,23.083334,Male,Unmarried,BE,Mittelland,Swiss,Other,School,4950,construction,,100,0,2,1.24907,0,02dec2011,29feb2012,14
1423,26.583334,Male,Unmarried,BE,Mittelland,Swiss,Other,School,4922.0244,construction,,76.36734,0,3.5,.48105001,0,20jun2015,01nov2015,14
1432,38.416668,Male,Unmarried,NE,Mittelland,Swiss,French,Apprenticeship or matura,5390,construction,Specialist role,100,0,4.6999998,8.0723896,0,02aug2011,06may2012,17
1432,42.666668,Male,Unmarried,NE,Mittelland,Swiss,French,Apprenticeship or matura,4562.9478,construction,Specialist role,59.65155,0,5,3.2692299,0,20nov2015,15sep2016,16
1439,52.75,Male,Married,VD,Lake Geneva,Swiss,German,Apprenticeship or matura,3316,sales,Specialist role,87.239998,0,4.4000001,1.8381799,0,12sep2011,11sep2013,16
1439,56.25,Male,Married,VD,Lake Geneva,Swiss,German,Apprenticeship or matura,3190.051,"production (blue collar, incl cars)",Specialist role,100,0,3.9000001,1.27924,1,14mar2015,13mar2017,12
1448,32.916668,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,2401.1943,health,Specialist role,99.362213,0,3.5,.48105001,0,19nov2015,17apr2016,13
1448,28.75,Male,Unmarried,BE,Mittelland,Swiss,Other,Apprenticeship or matura,1655,gastronomy,Specialist role,100,0,2,1.24907,0,05sep2011,15dec2011,14
